日期,大里,彰化,沙鹿,二林,竹山,埔里,南投,豐原,線西,西屯,忠明,菜寮,富貴角,大同,觀音,士林,龍潭,萬里,陽明,板橋,林口,平鎮,汐止,基隆,永和,古亭,三重,松山,淡水,土城,中山,新莊,大園,中壢,新店,萬華,桃園,三義,頭份,竹東,湖口,新竹,苗栗,宜蘭,冬山,臺東,關山,花蓮,左營,復興,前金,仁武,鳳山,潮州,小港,橋頭,屏東,美濃,林園,恆春,楠梓,前鎮,大寮,麥寮,善化,斗六,臺西,新港,嘉義,臺南,朴子,安南,崙背,新營
2019-10-22,43.95,36.29,32.61,46.83,47.71,35.23,44.1,33.97,42.61,36.63,36.17,25.41,41.1,33.61,30.8,23.98,27.11,41.52,15.12,27.13,27.16,29.54,26.88,28.53,27.05,26.29,32.49,28.8,22.68,23.85,26.11,31.39,29.03,27.68,22.62,27.25,26.39,27.49,30.11,26.32,30.17,29.74,30.49,23.41,25.24,23.97,19.94,25.61,56.19,58.9,54.08,56.38,51.86,47.94,50.74,57.63,55.66,43.62,55.16,19.74,56.24,54.86,53.18,68.47,61.42,53.9,44.73,59.07,55.32,60.41,58.37,62.31,56.5,56.24
2019-10-29,43.97,45.11,47.17,66.2,59.48,44.31,52.23,37.21,56.92,42.42,41.98,39.97,65.37,48.26,55.45,36.27,35.23,77.41,12.29,41.74,41.35,44.26,43.13,50.04,42.16,42.06,48.34,44.12,37.79,37.53,41.24,44.04,52.88,41.76,33.8,42.87,39.06,30.44,41.13,30.48,46.79,45.27,40.4,25.65,29.62,22.39,18.38,24.59,80.36,81.32,78.21,78.62,72.39,64.78,73.92,78.34,71.17,58.35,77.28,19.62,72.45,81.11,69.1,87.07,75.88,61.73,75.04,72.65,63.48,76.4,79.55,76.84,77.08,69.79
2019-11-05,36.3,36.58,35.07,55.72,45.34,33.88,39.43,29.44,46.5,32.5,32.86,26.02,42.72,33.84,35.12,24.21,25.2,53.4,17.72,26.63,27.86,29.26,28.51,30.89,27.21,26.58,33.68,30.88,24.22,25.26,27.23,35.97,32.18,28.85,24.06,28.95,27.98,24.55,28.99,25.12,29.41,29.69,29.83,24.43,29.42,22.86,21.98,23.01,72.62,73.62,68.67,70.49,68.13,57.39,67.93,67.0,66.44,51.51,70.06,21.4,67.18,78.54,65.32,62.3,62.9,51.92,68.53,63.95,56.79,60.63,62.07,62.54,67.3,59.61
2019-11-12,55.31,54.63,57.15,77.26,57.95,47.88,55.83,46.64,65.91,53.41,52.86,38.47,49.51,46.21,52.77,37.29,38.92,48.52,25.26,39.87,41.17,43.36,39.85,43.59,33.41,37.65,46.57,44.65,35.12,38.64,38.82,44.28,50.89,42.83,32.72,39.1,43.03,39.97,48.62,37.75,54.11,47.43,47.08,30.82,39.03,33.92,30.32,28.38,67.98,67.0,64.65,68.06,64.16,58.73,62.56,70.79,65.91,50.09,74.07,27.92,66.46,65.11,66.03,78.34,72.83,65.86,80.73,84.58,65.81,70.85,76.36,76.01,87.87,71.62
2019-11-19,27.87,27.2,23.81,36.41,41.0,33.69,32.89,21.43,36.19,23.18,22.87,20.81,49.17,30.28,29.68,18.49,17.2,52.92,7.41,23.26,18.7,23.95,22.84,29.7,18.38,21.54,28.65,24.1,16.89,20.16,21.73,26.52,26.58,23.65,17.38,23.39,21.66,15.95,22.33,14.78,24.84,24.58,21.29,16.56,20.35,23.08,19.96,17.69,56.94,58.29,55.86,59.07,56.69,58.56,56.1,57.6,59.75,43.97,68.5,19.3,56.3,57.81,59.06,47.43,54.04,44.31,53.8,52.78,46.99,55.55,53.3,55.48,62.77,52.42
2019-11-26,31.56,31.67,30.54,41.18,46.43,34.24,37.02,28.33,38.94,29.94,30.31,21.44,45.52,29.43,29.34,18.07,18.18,48.31,7.87,22.77,23.77,25.38,22.4,28.31,17.95,20.5,29.02,23.76,17.98,20.49,21.9,27.31,27.0,25.5,17.64,22.63,23.38,22.52,26.01,20.92,25.34,26.01,27.06,17.0,21.07,16.27,11.02,17.85,60.74,62.14,63.01,62.67,60.91,60.9,61.78,61.8,65.5,49.02,68.79,13.82,60.99,64.01,63.61,51.45,61.7,50.03,52.83,56.2,50.45,57.97,62.47,57.29,72.34,54.6
2019-12-03,21.33,20.93,19.79,29.37,27.73,19.49,25.48,16.0,33.23,23.7,21.02,21.72,48.36,29.2,32.32,20.04,17.81,58.67,14.37,23.26,22.46,24.38,24.26,27.85,17.78,21.65,29.68,27.07,20.72,22.33,22.54,27.35,28.85,23.99,19.58,23.21,21.95,14.65,20.92,17.26,22.35,23.42,20.77,18.49,20.18,15.38,13.06,18.36,39.4,40.44,39.48,40.04,40.91,41.87,42.15,40.38,40.12,28.93,50.93,15.04,40.62,42.22,43.27,36.74,35.51,35.26,43.39,34.42,32.03,35.48,36.16,34.81,37.04,31.61
2019-12-10,48.3,48.2,46.23,55.96,42.58,31.72,43.73,34.78,52.09,54.34,45.94,31.06,40.63,39.21,37.84,28.93,29.68,37.82,16.24,33.09,31.19,34.43,31.71,29.53,31.22,28.76,38.71,34.71,25.69,32.48,30.83,37.58,36.26,35.1,25.84,32.54,33.01,27.98,36.18,29.23,33.99,35.52,34.71,26.04,29.35,24.08,18.71,25.02,58.83,59.05,62.66,58.98,58.75,48.71,57.94,60.27,53.33,34.42,64.79,22.04,58.24,62.07,59.31,56.4,62.12,61.9,45.98,66.26,59.2,60.51,58.41,62.05,59.68,55.78
2019-12-17,32.2,28.61,25.26,42.3,37.85,25.51,34.13,19.88,33.49,35.17,26.59,16.88,31.49,24.19,25.38,13.83,16.11,30.48,4.05,20.26,16.5,21.26,18.51,18.48,17.43,15.81,23.34,19.49,13.59,19.61,17.29,21.63,24.9,20.41,13.73,18.22,19.42,14.47,23.77,17.0,18.4,21.2,22.64,12.38,17.21,12.89,7.67,13.21,52.08,57.97,57.23,55.7,58.86,53.25,55.95,55.51,52.68,36.53,66.53,10.85,51.34,56.13,57.5,39.17,48.21,43.93,31.33,48.21,44.69,47.25,44.85,49.84,40.82,44.42
2019-12-24,32.91,27.87,26.94,40.52,39.46,23.13,35.42,21.79,32.71,33.1,27.65,22.22,36.27,27.92,26.43,19.73,20.89,33.81,6.62,24.15,21.19,24.84,23.16,24.02,21.22,19.58,29.02,23.9,19.03,22.38,21.66,26.97,27.36,24.94,16.63,22.74,24.18,18.01,28.05,20.97,23.58,25.52,27.17,16.61,21.7,11.5,7.9,15.26,52.61,56.07,54.81,53.35,56.89,58.23,56.9,54.82,54.94,37.55,67.63,8.55,49.9,57.01,56.62,42.45,44.72,40.4,34.04,43.64,41.24,46.18,42.98,46.43,45.35,40.69
