region,year,week,value
北北基桃竹苗,2017,44,76.25
宜花東,2017,44,71.65
雲嘉南,2017,44,71.72
高屏,2017,44,71.9
中彰投,2017,45,80.93
北北基桃竹苗,2017,45,81.1
宜花東,2017,45,82.13
雲嘉南,2017,45,81.32
高屏,2017,45,81.64
中彰投,2017,46,82.92
北北基桃竹苗,2017,46,84.9
宜花東,2017,46,83.16
雲嘉南,2017,46,82.29
高屏,2017,46,81.1
中彰投,2017,47,78.49
北北基桃竹苗,2017,47,85.57
宜花東,2017,47,79.21
雲嘉南,2017,47,75.79
高屏,2017,47,75.48
中彰投,2017,48,81.0
北北基桃竹苗,2017,48,83.97
宜花東,2017,48,79.66
雲嘉南,2017,48,79.97
高屏,2017,48,78.61
中彰投,2017,49,78.66
北北基桃竹苗,2017,49,78.65
宜花東,2017,49,77.43
雲嘉南,2017,49,76.2
高屏,2017,49,74.36
中彰投,2017,50,80.54
北北基桃竹苗,2017,50,79.85
宜花東,2017,50,79.85
雲嘉南,2017,50,79.2
高屏,2017,50,76.99
中彰投,2017,51,73.06
北北基桃竹苗,2017,51,73.24
宜花東,2017,51,70.6
雲嘉南,2017,51,71.42
高屏,2017,51,70.51
中彰投,2017,52,74.98
北北基桃竹苗,2017,52,74.23
宜花東,2017,52,76.89
雲嘉南,2017,52,75.28
高屏,2017,52,75.42
中彰投,2018,1,84.44
北北基桃竹苗,2018,1,81.94
宜花東,2018,1,83.31
雲嘉南,2018,1,84.15
高屏,2018,1,81.58
中彰投,2018,2,71.76
北北基桃竹苗,2018,2,68.75
宜花東,2018,2,72.33
雲嘉南,2018,2,70.45
高屏,2018,2,72.16
中彰投,2018,3,81.34
北北基桃竹苗,2018,3,82.6
宜花東,2018,3,81.46
雲嘉南,2018,3,81.24
高屏,2018,3,76.96
中彰投,2018,4,79.24
北北基桃竹苗,2018,4,80.49
宜花東,2018,4,80.66
雲嘉南,2018,4,78.39
高屏,2018,4,75.07
中彰投,2018,5,84.24
北北基桃竹苗,2018,5,88.33
宜花東,2018,5,79.71
雲嘉南,2018,5,80.1
高屏,2018,5,77.99
中彰投,2018,6,82.33
北北基桃竹苗,2018,6,83.56
宜花東,2018,6,81.13
雲嘉南,2018,6,79.41
高屏,2018,6,77.24
中彰投,2018,7,71.5
北北基桃竹苗,2018,7,71.08
宜花東,2018,7,74.76
雲嘉南,2018,7,71.76
高屏,2018,7,71.83
中彰投,2018,8,79.39
北北基桃竹苗,2018,8,85.32
宜花東,2018,8,80.3
雲嘉南,2018,8,79.09
高屏,2018,8,73.94
中彰投,2018,9,79.3
北北基桃竹苗,2018,9,82.23
宜花東,2018,9,79.65
雲嘉南,2018,9,77.99
高屏,2018,9,73.62
中彰投,2018,10,74.37
北北基桃竹苗,2018,10,73.72
宜花東,2018,10,73.56
雲嘉南,2018,10,73.35
高屏,2018,10,72.68
中彰投,2018,11,74.85
北北基桃竹苗,2018,11,76.31
宜花東,2018,11,74.05
雲嘉南,2018,11,73.36
高屏,2018,11,68.38
中彰投,2018,12,66.89
北北基桃竹苗,2018,12,66.94
宜花東,2018,12,71.15
雲嘉南,2018,12,65.62
高屏,2018,12,64.75
中彰投,2018,13,73.7
北北基桃竹苗,2018,13,67.97
宜花東,2018,13,71.4
雲嘉南,2018,13,72.51
高屏,2018,13,67.85
中彰投,2018,14,68.14
北北基桃竹苗,2018,14,69.75
宜花東,2018,14,71.02
雲嘉南,2018,14,65.38
高屏,2018,14,67.52
中彰投,2018,15,71.64
北北基桃竹苗,2018,15,75.16
宜花東,2018,15,75.29
雲嘉南,2018,15,70.66
高屏,2018,15,70.13
中彰投,2018,16,75.18
北北基桃竹苗,2018,16,72.68
宜花東,2018,16,77.55
雲嘉南,2018,16,72.52
高屏,2018,16,68.3
中彰投,2018,17,74.52
北北基桃竹苗,2018,17,73.98
宜花東,2018,17,79.91
雲嘉南,2018,17,73.09
高屏,2018,17,75.76
中彰投,2018,18,72.56
北北基桃竹苗,2018,18,72.69
宜花東,2018,18,77.14
雲嘉南,2018,18,71.41
高屏,2018,18,71.36
中彰投,2018,19,76.18
北北基桃竹苗,2018,19,72.71
宜花東,2018,19,77.18
雲嘉南,2018,19,76.34
高屏,2018,19,77.4
中彰投,2018,20,73.84
北北基桃竹苗,2018,20,75.3
宜花東,2018,20,75.39
雲嘉南,2018,20,74.31
高屏,2018,20,73.46
中彰投,2018,21,70.91
北北基桃竹苗,2018,21,72.13
宜花東,2018,21,74.41
雲嘉南,2018,21,70.95
高屏,2018,21,70.32
中彰投,2018,22,72.54
北北基桃竹苗,2018,22,75.64
宜花東,2018,22,75.49
雲嘉南,2018,22,72.39
高屏,2018,22,72.22
中彰投,2018,23,74.26
北北基桃竹苗,2018,23,76.09
宜花東,2018,23,76.58
雲嘉南,2018,23,73.45
高屏,2018,23,73.48
中彰投,2018,24,75.13
北北基桃竹苗,2018,24,75.37
宜花東,2018,24,81.21
雲嘉南,2018,24,78.94
高屏,2018,24,82.42
中彰投,2018,25,83.55
北北基桃竹苗,2018,25,76.95
宜花東,2018,25,82.87
雲嘉南,2018,25,85.01
高屏,2018,25,87.18
中彰投,2018,26,75.85
北北基桃竹苗,2018,26,71.84
宜花東,2018,26,74.75
雲嘉南,2018,26,75.9
高屏,2018,26,79.23
中彰投,2018,27,81.38
北北基桃竹苗,2018,27,68.52
宜花東,2018,27,75.3
雲嘉南,2018,27,81.9
高屏,2018,27,87.0
中彰投,2018,28,77.36
北北基桃竹苗,2018,28,73.69
宜花東,2018,28,74.92
雲嘉南,2018,28,77.46
高屏,2018,28,78.08
中彰投,2018,29,75.24
北北基桃竹苗,2018,29,71.95
宜花東,2018,29,77.15
雲嘉南,2018,29,76.89
高屏,2018,29,80.33
中彰投,2018,30,76.89
北北基桃竹苗,2018,30,74.91
宜花東,2018,30,74.41
雲嘉南,2018,30,77.8
高屏,2018,30,82.12
中彰投,2018,31,74.62
北北基桃竹苗,2018,31,71.57
宜花東,2018,31,71.51
雲嘉南,2018,31,75.63
高屏,2018,31,78.89
中彰投,2018,32,73.95
北北基桃竹苗,2018,32,71.79
宜花東,2018,32,71.48
雲嘉南,2018,32,74.0
高屏,2018,32,79.05
中彰投,2018,33,80.05
北北基桃竹苗,2018,33,77.94
宜花東,2018,33,80.76
雲嘉南,2018,33,81.53
高屏,2018,33,88.05
中彰投,2018,34,86.02
北北基桃竹苗,2018,34,80.23
宜花東,2018,34,82.79
雲嘉南,2018,34,87.34
高屏,2018,34,90.24
中彰投,2018,35,81.65
北北基桃竹苗,2018,35,79.14
宜花東,2018,35,84.19
雲嘉南,2018,35,85.14
高屏,2018,35,88.29
中彰投,2018,36,78.2
北北基桃竹苗,2018,36,78.46
宜花東,2018,36,76.4
雲嘉南,2018,36,80.15
高屏,2018,36,83.05
中彰投,2018,37,77.26
北北基桃竹苗,2018,37,74.95
宜花東,2018,37,80.41
雲嘉南,2018,37,80.38
高屏,2018,37,82.34
中彰投,2018,38,75.58
北北基桃竹苗,2018,38,73.57
宜花東,2018,38,76.29
雲嘉南,2018,38,75.6
高屏,2018,38,78.43
中彰投,2018,39,69.39
北北基桃竹苗,2018,39,76.77
宜花東,2018,39,75.96
雲嘉南,2018,39,70.45
高屏,2018,39,75.63
中彰投,2018,40,66.41
北北基桃竹苗,2018,40,67.79
宜花東,2018,40,69.28
雲嘉南,2018,40,68.09
高屏,2018,40,71.52
中彰投,2018,41,76.42
北北基桃竹苗,2018,41,83.77
宜花東,2018,41,83.71
雲嘉南,2018,41,77.09
高屏,2018,41,79.46
中彰投,2018,42,75.8
北北基桃竹苗,2018,42,79.13
宜花東,2018,42,80.74
雲嘉南,2018,42,77.27
高屏,2018,42,78.14
中彰投,2018,43,71.25
北北基桃竹苗,2018,43,72.85
宜花東,2018,43,75.51
雲嘉南,2018,43,73.27
高屏,2018,43,74.81
中彰投,2018,44,74.25
北北基桃竹苗,2018,44,77.57
宜花東,2018,44,80.22
雲嘉南,2018,44,77.17
高屏,2018,44,77.09
中彰投,2018,45,79.15
北北基桃竹苗,2018,45,81.79
