region,year,week,value
北北基桃竹苗,2018,27,21.68
宜花東,2018,27,18.93
雲嘉南,2018,27,18.58
高屏,2018,27,17.51
中彰投,2018,28,26.06
北北基桃竹苗,2018,28,18.4
宜花東,2018,28,15.46
雲嘉南,2018,28,25.66
高屏,2018,28,24.76
中彰投,2018,29,33.92
北北基桃竹苗,2018,29,17.73
宜花東,2018,29,13.54
雲嘉南,2018,29,30.6
高屏,2018,29,25.94
中彰投,2018,30,22.96
北北基桃竹苗,2018,30,24.16
宜花東,2018,30,19.35
雲嘉南,2018,30,21.87
高屏,2018,30,22.13
中彰投,2018,31,24.07
北北基桃竹苗,2018,31,28.24
宜花東,2018,31,24.96
雲嘉南,2018,31,21.83
高屏,2018,31,20.23
中彰投,2018,32,34.1
北北基桃竹苗,2018,32,27.37
宜花東,2018,32,24.1
雲嘉南,2018,32,32.0
高屏,2018,32,28.9
中彰投,2018,33,25.52
北北基桃竹苗,2018,33,25.73
宜花東,2018,33,21.24
雲嘉南,2018,33,23.97
高屏,2018,33,23.82
中彰投,2018,34,29.81
北北基桃竹苗,2018,34,27.12
宜花東,2018,34,23.4
雲嘉南,2018,34,28.81
高屏,2018,34,28.95
中彰投,2018,35,17.08
北北基桃竹苗,2018,35,19.91
宜花東,2018,35,14.54
雲嘉南,2018,35,17.48
高屏,2018,35,17.65
中彰投,2018,36,27.9
北北基桃竹苗,2018,36,27.98
宜花東,2018,36,19.72
雲嘉南,2018,36,25.89
高屏,2018,36,23.58
中彰投,2018,37,28.71
北北基桃竹苗,2018,37,22.24
宜花東,2018,37,17.29
雲嘉南,2018,37,30.7
高屏,2018,37,26.34
中彰投,2018,38,28.57
北北基桃竹苗,2018,38,26.06
宜花東,2018,38,16.5
雲嘉南,2018,38,29.28
高屏,2018,38,29.11
中彰投,2018,39,42.05
北北基桃竹苗,2018,39,40.9
宜花東,2018,39,32.27
雲嘉南,2018,39,42.68
高屏,2018,39,40.85
中彰投,2018,40,51.35
北北基桃竹苗,2018,40,51.02
宜花東,2018,40,45.23
雲嘉南,2018,40,53.77
高屏,2018,40,55.58
中彰投,2018,41,33.85
北北基桃竹苗,2018,41,36.59
宜花東,2018,41,31.32
雲嘉南,2018,41,37.6
高屏,2018,41,41.45
中彰投,2018,42,35.24
北北基桃竹苗,2018,42,40.1
宜花東,2018,42,37.13
雲嘉南,2018,42,38.5
高屏,2018,42,43.72
中彰投,2018,43,39.59
北北基桃竹苗,2018,43,39.21
宜花東,2018,43,34.7
雲嘉南,2018,43,42.2
高屏,2018,43,44.82
中彰投,2018,44,31.99
北北基桃竹苗,2018,44,42.19
宜花東,2018,44,33.94
雲嘉南,2018,44,33.5
高屏,2018,44,34.91
中彰投,2018,45,30.69
北北基桃竹苗,2018,45,27.5
宜花東,2018,45,20.64
雲嘉南,2018,45,32.77
高屏,2018,45,35.5
中彰投,2018,46,29.07
北北基桃竹苗,2018,46,29.45
宜花東,2018,46,26.72
雲嘉南,2018,46,30.68
高屏,2018,46,41.13
中彰投,2018,47,28.21
北北基桃竹苗,2018,47,30.5
宜花東,2018,47,28.02
雲嘉南,2018,47,30.67
高屏,2018,47,36.18
中彰投,2018,48,26.49
北北基桃竹苗,2018,48,31.86
宜花東,2018,48,26.87
雲嘉南,2018,48,29.36
高屏,2018,48,32.63
中彰投,2018,49,23.94
北北基桃竹苗,2018,49,26.66
宜花東,2018,49,25.29
雲嘉南,2018,49,25.72
高屏,2018,49,32.93
中彰投,2018,50,22.26
北北基桃竹苗,2018,50,25.33
宜花東,2018,50,25.8
雲嘉南,2018,50,23.0
高屏,2018,50,29.62
中彰投,2018,51,31.28
北北基桃竹苗,2018,51,32.15
宜花東,2018,51,28.29
雲嘉南,2018,51,31.16
高屏,2018,51,37.29
中彰投,2018,52,26.6
北北基桃竹苗,2018,52,30.24
宜花東,2018,52,28.58
雲嘉南,2018,52,27.02
高屏,2018,52,29.48
中彰投,2019,1,19.57
北北基桃竹苗,2019,1,24.45
宜花東,2019,1,23.36
雲嘉南,2019,1,22.52
高屏,2019,1,25.28
中彰投,2019,2,21.35
北北基桃竹苗,2019,2,23.22
宜花東,2019,2,24.33
雲嘉南,2019,2,25.08
高屏,2019,2,32.11
中彰投,2019,3,27.56
北北基桃竹苗,2019,3,31.48
宜花東,2019,3,31.52
雲嘉南,2019,3,30.26
高屏,2019,3,30.11
中彰投,2019,4,32.2
北北基桃竹苗,2019,4,37.8
宜花東,2019,4,34.46
雲嘉南,2019,4,35.53
高屏,2019,4,36.42
中彰投,2019,5,29.54
北北基桃竹苗,2019,5,30.05
宜花東,2019,5,29.58
雲嘉南,2019,5,31.95
高屏,2019,5,37.87
中彰投,2019,6,27.95
北北基桃竹苗,2019,6,30.88
宜花東,2019,6,28.84
雲嘉南,2019,6,30.34
高屏,2019,6,33.96
中彰投,2019,7,26.08
北北基桃竹苗,2019,7,28.59
宜花東,2019,7,26.92
雲嘉南,2019,7,29.77
高屏,2019,7,32.36
中彰投,2019,8,25.31
北北基桃竹苗,2019,8,30.24
宜花東,2019,8,28.12
雲嘉南,2019,8,27.97
高屏,2019,8,29.44
中彰投,2019,9,31.28
北北基桃竹苗,2019,9,32.82
宜花東,2019,9,30.95
雲嘉南,2019,9,36.12
高屏,2019,9,38.03
中彰投,2019,10,27.23
北北基桃竹苗,2019,10,35.01
宜花東,2019,10,33.7
雲嘉南,2019,10,28.83
高屏,2019,10,29.33
中彰投,2019,11,36.81
北北基桃竹苗,2019,11,42.84
宜花東,2019,11,39.65
雲嘉南,2019,11,42.15
高屏,2019,11,45.75
中彰投,2019,12,25.59
北北基桃竹苗,2019,12,32.76
宜花東,2019,12,29.69
雲嘉南,2019,12,25.14
高屏,2019,12,28.04
中彰投,2019,13,35.07
北北基桃竹苗,2019,13,40.02
宜花東,2019,13,36.02
雲嘉南,2019,13,37.05
高屏,2019,13,37.37
中彰投,2019,14,36.39
北北基桃竹苗,2019,14,38.38
宜花東,2019,14,33.3
雲嘉南,2019,14,39.85
高屏,2019,14,45.01
中彰投,2019,15,30.86
北北基桃竹苗,2019,15,36.87
宜花東,2019,15,35.57
雲嘉南,2019,15,32.6
高屏,2019,15,35.44
中彰投,2019,16,31.03
北北基桃竹苗,2019,16,34.33
宜花東,2019,16,29.16
雲嘉南,2019,16,35.13
高屏,2019,16,35.74
中彰投,2019,17,29.93
北北基桃竹苗,2019,17,33.25
宜花東,2019,17,28.33
雲嘉南,2019,17,28.16
高屏,2019,17,26.56
中彰投,2019,18,30.45
北北基桃竹苗,2019,18,41.04
宜花東,2019,18,35.25
雲嘉南,2019,18,33.28
高屏,2019,18,35.48
中彰投,2019,19,29.89
