region,year,week,value
中彰投,2019,15,13.24
北北基桃竹苗,2019,15,16.78
宜花東,2019,15,7.85
雲嘉南,2019,15,11.88
高屏,2019,15,11.4
中彰投,2019,16,15.28
北北基桃竹苗,2019,16,21.11
宜花東,2019,16,9.26
雲嘉南,2019,16,12.66
高屏,2019,16,12.33
中彰投,2019,17,11.24
北北基桃竹苗,2019,17,16.52
宜花東,2019,17,7.51
雲嘉南,2019,17,10.0
高屏,2019,17,9.91
中彰投,2019,18,13.89
北北基桃竹苗,2019,18,14.82
宜花東,2019,18,7.82
雲嘉南,2019,18,12.04
高屏,2019,18,10.56
中彰投,2019,19,15.53
北北基桃竹苗,2019,19,16.36
宜花東,2019,19,8.46
雲嘉南,2019,19,12.73
高屏,2019,19,11.87
中彰投,2019,20,10.21
北北基桃竹苗,2019,20,16.87
宜花東,2019,20,9.06
雲嘉南,2019,20,8.9
高屏,2019,20,8.65
中彰投,2019,21,14.56
北北基桃竹苗,2019,21,17.44
宜花東,2019,21,7.86
雲嘉南,2019,21,11.77
高屏,2019,21,9.96
中彰投,2019,22,11.22
北北基桃竹苗,2019,22,15.9
宜花東,2019,22,7.85
雲嘉南,2019,22,10.02
高屏,2019,22,8.83
中彰投,2019,23,10.03
北北基桃竹苗,2019,23,17.12
宜花東,2019,23,8.21
雲嘉南,2019,23,9.29
高屏,2019,23,8.93
中彰投,2019,24,12.38
北北基桃竹苗,2019,24,17.75
宜花東,2019,24,8.59
雲嘉南,2019,24,10.34
高屏,2019,24,9.15
中彰投,2019,25,9.58
北北基桃竹苗,2019,25,15.58
宜花東,2019,25,7.89
雲嘉南,2019,25,8.78
高屏,2019,25,8.79
中彰投,2019,26,9.32
北北基桃竹苗,2019,26,16.06
宜花東,2019,26,7.08
雲嘉南,2019,26,9.26
高屏,2019,26,8.99
中彰投,2019,27,7.69
北北基桃竹苗,2019,27,13.59
宜花東,2019,27,7.52
雲嘉南,2019,27,8.11
高屏,2019,27,9.49
中彰投,2019,28,7.51
北北基桃竹苗,2019,28,13.26
