region,year,week,value
高屏,2019,19,71.75
中彰投,2019,20,55.98
北北基桃竹苗,2019,20,81.44
宜花東,2019,20,45.06
雲嘉南,2019,20,47.07
高屏,2019,20,46.45
中彰投,2019,21,89.55
北北基桃竹苗,2019,21,96.58
宜花東,2019,21,43.68
雲嘉南,2019,21,71.41
高屏,2019,21,60.01
中彰投,2019,22,64.38
北北基桃竹苗,2019,22,81.19
宜花東,2019,22,41.26
雲嘉南,2019,22,56.69
高屏,2019,22,48.98
中彰投,2019,23,52.46
北北基桃竹苗,2019,23,75.04
宜花東,2019,23,38.57
雲嘉南,2019,23,47.23
高屏,2019,23,44.91
中彰投,2019,24,72.1
北北基桃竹苗,2019,24,94.17
宜花東,2019,24,45.45
雲嘉南,2019,24,59.84
高屏,2019,24,51.09
中彰投,2019,25,51.51
北北基桃竹苗,2019,25,78.11
宜花東,2019,25,40.35
雲嘉南,2019,25,45.33
高屏,2019,25,44.75
中彰投,2019,26,50.28
北北基桃竹苗,2019,26,79.57
宜花東,2019,26,35.47
雲嘉南,2019,26,49.69
高屏,2019,26,48.16
中彰投,2019,27,41.16
北北基桃竹苗,2019,27,64.63
宜花東,2019,27,37.68
雲嘉南,2019,27,41.1
高屏,2019,27,46.55
中彰投,2019,28,39.69
北北基桃竹苗,2019,28,63.12
宜花東,2019,28,36.18
